twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
108949746,MoreChocolate24,Wed Jan 27 14:16:37 +0000 2010,False,Massachusetts,1111,2068,6591,13895
 
created_at,full_text,retweet_count,favorite_count,twitter_url
tested positive
2020-05-14 14:40:13,"Antonio ( who says he runs the building)from Lawrence RMV says ""You can't enter a government building if you tested positive for covid"" Even though cleared by my doctor to work and be in public. Symptom free. I had appointment. Nope can't enter.",0,0,https://twitter.com/MoreChocolate24/status/1260943000462659587
positive for Covid
2020-05-14 14:40:13,"Antonio ( who says he runs the building)from Lawrence RMV says ""You can't enter a government building if you tested positive for covid"" Even though cleared by my doctor to work and be in public. Symptom free. I had appointment. Nope can't enter.",0,0,https://twitter.com/MoreChocolate24/status/1260943000462659587
2020-05-01 03:41:03,@MookWilliams The company I work for takes no responsibility regarding exposure. The staff are not entitled to government benefits for nurses who test positive for covid. Waiting for that bill to come in the mail. 3-4 weeks lost wages.,0,0,https://twitter.com/MoreChocolate24/status/1256066073977335810
2020-04-21 22:47:33,@realDonaldTrump I stayed working in my longterm facility with an outbreak. I test positive for Covid. I have to use my own sick time and bad insurance to pay for this. Government funding doesn't apply to me. #RN #stimcheck$174 #gonnagetstuckwithmajorbillsifimakeit!,0,0,https://twitter.com/MoreChocolate24/status/1252730721753538562
test positive
2020-05-01 03:41:03,@MookWilliams The company I work for takes no responsibility regarding exposure. The staff are not entitled to government benefits for nurses who test positive for covid. Waiting for that bill to come in the mail. 3-4 weeks lost wages.,0,0,https://twitter.com/MoreChocolate24/status/1256066073977335810
2020-04-21 22:47:33,@realDonaldTrump I stayed working in my longterm facility with an outbreak. I test positive for Covid. I have to use my own sick time and bad insurance to pay for this. Government funding doesn't apply to me. #RN #stimcheck$174 #gonnagetstuckwithmajorbillsifimakeit!,0,0,https://twitter.com/MoreChocolate24/status/1252730721753538562
cough
2020-05-01 03:38:50,@MookWilliams I got out of the hospital Sunday. My oxygen levels were dropping d/t covid +. They put me on a clinical trial of Hydroxychloroquine. 50/50 if I got the med. I improved and appear to be recovering. My breathing and cough better.,0,0,https://twitter.com/MoreChocolate24/status/1256065516579545090
2020-03-05 13:30:59,@50cent Use Airborne tablets in addition to N95 masks and cough drops prior to getting any symptoms.,0,0,https://twitter.com/MoreChocolate24/status/1235558430271815681
cancer
2020-04-12 22:04:43,When people have cancer I try to avoid the topic for them. To talk about it is just cruel causes anxiety of the unknown. Now that Covid is here I realize I was right. I am surrounded by talk like 24/7.  #poppinganother #Airborne #EmergencyC #coughdrop #sprayingbiotene #tea #zinc,0,1,https://twitter.com/MoreChocolate24/status/1249458454189821952
cold
2020-02-02 03:12:49,@50cent Go buy Airborne. It's in the cold section at CVS.,0,0,https://twitter.com/MoreChocolate24/status/1223806451203936257
