twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
51879246,mamajo76,Sun Jun 28 23:20:15 +0000 2009,False,"Michigan, USA",3470,3408,86183,165342
 
created_at,full_text,retweet_count,favorite_count,twitter_url
pain
2020-05-14 18:52:24,@connachtpa Dislocated knee. They were able to put in back in place. He’ll be on pain meds for a week and needs rest and limited activity.,0,2,https://twitter.com/mamajo76/status/1261006467576053760
diagnosed with covid
2020-04-26 20:49:41,So I need to vent. I was diagnosed with COVID last month. I’m still on the road to recovery. I see all these people complaining about us needing to get back to “normal”. We will never get back to how it was before. I have lung damage. Lord only what else could happen to me.,31,190,https://twitter.com/mamajo76/status/1254512999437668353
fever
2020-03-31 15:53:34,"@TanningJenelles @azdilla31 If you don’t have every symptom on their checklist they aren’t testing you. I had all the symptoms but my fever didn’t go about 101, and I wasn’t in direct contact (that I know of) of someone who traveled out of the country.",0,0,https://twitter.com/mamajo76/status/1245016396339335168
2020-03-31 15:07:26,"@azdilla31 @TanningJenelles It’s horrible. My head feels like it’s going to explode, I’m short of breath just getting up and walking into the other room. No sense of taste or smell. And my fever hovers between 100-101.",0,1,https://twitter.com/mamajo76/status/1245004783595008000
2020-01-14 22:07:00,@AlnostFanous2 If you also have a fever I suggest you going to the er,0,1,https://twitter.com/mamajo76/status/1217206506686500864
taste
2020-03-31 15:07:26,"@azdilla31 @TanningJenelles It’s horrible. My head feels like it’s going to explode, I’m short of breath just getting up and walking into the other room. No sense of taste or smell. And my fever hovers between 100-101.",0,1,https://twitter.com/mamajo76/status/1245004783595008000
2020-03-27 09:57:34,@TishTheWitch I’m going to get tested (or at least try to) yesterday I lost my sense of taste and smell. I got home from work at 6pm and slept until 3am. I’m coughing a lot and I feel miserable. My temp has been around 99.9,0,1,https://twitter.com/mamajo76/status/1243477252991574017
2020-02-13 17:51:17,"@MagnumIceCream @TitanLyarrah I didn’t taste any berry tones. It was bad, just different.",0,0,https://twitter.com/mamajo76/status/1228013790769426439
breath
2020-03-31 15:07:26,"@azdilla31 @TanningJenelles It’s horrible. My head feels like it’s going to explode, I’m short of breath just getting up and walking into the other room. No sense of taste or smell. And my fever hovers between 100-101.",0,1,https://twitter.com/mamajo76/status/1245004783595008000
short of breath
2020-03-31 15:07:26,"@azdilla31 @TanningJenelles It’s horrible. My head feels like it’s going to explode, I’m short of breath just getting up and walking into the other room. No sense of taste or smell. And my fever hovers between 100-101.",0,1,https://twitter.com/mamajo76/status/1245004783595008000
prone
2020-03-27 10:31:59,Though you may be prone to floating from one thing to the next... More for Sagittarius https://t.co/K7zsPpoRy9,0,0,https://twitter.com/mamajo76/status/1243485914266873856
drug
2020-02-12 16:01:08,@TarheelKrystle So you drug your dog to stop him from barking?,0,3,https://twitter.com/mamajo76/status/1227623679808413699
have a fever
2020-01-14 22:07:00,@AlnostFanous2 If you also have a fever I suggest you going to the er,0,1,https://twitter.com/mamajo76/status/1217206506686500864
sweat
2020-01-11 11:32:04,Building sweat equity into whatever you do marks you with such... More for Sagittarius https://t.co/K7zsPpoRy9,0,0,https://twitter.com/mamajo76/status/1215959556620054528
