twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
346008259,RealSteveH27,Sun Jul 31 15:27:28 +0000 2011,False,"Philadelphia, PA",197,308,5899,9325
 
created_at,full_text,retweet_count,favorite_count,twitter_url
cold
2020-05-16 20:44:54,@GayPatriotTM I had it. Weakest week of my life. I expected better of Covid. All this hype for a cold,0,0,https://twitter.com/RealSteveH27/status/1261759551168229376
2020-05-06 01:53:34,@CochiseCowboy @jonjohnsonwip Lol thank you. I even got the virus and it was like the common cold for a day or 2 Then back to work after two weeks. I walked back to work to a bunch of people surprised I was still alive lol the blind fear of this virus is so overblown.,0,1,https://twitter.com/RealSteveH27/status/1257850964461133825
2020-05-05 20:50:44,@avocadoatlawnyc @MeltdownWRIF Idk of it’s a hoax or not but I had it and it felt like simple cold I could have worked 2 days later if I was allowed to.,0,2,https://twitter.com/RealSteveH27/status/1257774753252859907
2020-05-04 17:00:07,@pollockchas @HammeemL @TheRightMelissa Look at the numbers. Survival rate survival rate under 60 is like 99%. No reason the country needs to be shut down. Most people probably have had it and not known. If I didn’t need to get checked for work I probably would of thought it was a light cold,0,0,https://twitter.com/RealSteveH27/status/1257354328509222912
Touch
2020-05-15 23:29:36,@MannBurning @leb_EllesBells @TheRightMelissa I’m not the smartest but more in touch than you. Everyone I know including myself that has had it and not 80 has been fine. Stop being scared.,0,0,https://twitter.com/RealSteveH27/status/1261438612828155904
2020-05-15 22:09:56,@MannBurning @leb_EllesBells @TheRightMelissa I’m glad you think that. It reassures me that you people are so out of touch with what’s really going on,0,0,https://twitter.com/RealSteveH27/status/1261418564449300481
2020-02-23 03:12:15,@IGotRedHair @_gelicat If they even touch my burger the whole plate is thrown out,0,0,https://twitter.com/RealSteveH27/status/1231416452432961536
2020-02-11 04:09:29,@mattbutterly @10rg1 Never touch a dragon is 🔥,0,1,https://twitter.com/RealSteveH27/status/1227082203101827072
chill
2020-05-03 01:31:52,Chill https://t.co/j6VmlWfLDr,0,1,https://twitter.com/RealSteveH27/status/1256758342556450817
